"code","product_name","brands","main_category","created_year"
"4820193090871","Вівсяно перлові хлібці","Tasty style","Unknown","2024"
"4056489686101","Topljeni sir","Milbona","dairies","2023"
"8480000227805","Crema de Queso Viejo Tostado","Hacendado","dairies","2021"
"7612100018477","Ovomaltine crunchy","Ovo maltine","snacks","2017"
"7622210740427","belVita BREAKFAST Cocoa with choc chips","belVita","snacks","2018"
"0066721007506","Balsamic & Basil","Christie, Christie-Triscuit","snacks","2020"
"9300658407505","Greek Style All Natural Yogurt","Farmers Union","dairies","2019"
"7702001047567","Yogo yogo","Alpina","beverages and beverages preparations","2021"
"52100482","Halls cherry flavour","Halls","snacks","2021"
"7340191124172","Tunfisk I Olje","Coop","seafood","2023"
"8906010500047","masala masti","Balaji","plant based foods and beverages","2024"
"5202234631998","Vanilla Flavour Pudding","Super Spoon","dairies","2024"
"8801047170891","Cooked Flavored Glutinous  Rice","DongWon","Unknown","2023"
"4840331003235","Cosită afumata","Căsuța mea","Unknown","2022"
"8711000300008","Cappuccino","Senseo","beverages and beverages preparations","2017"
"3080216048543","Twist Raspberry","TOURTEL Twist, Tourtel, Tourtel Twist Framboise","beverages and beverages preparations","2017"
"3560071099404","Sprits","Carrefour, Produits Blancs, Simpl","snacks","2018"
"0041790002102","Extra Virgin Olive Oil","Bertolli","plant based foods and beverages","2017"
"7891962053189","Torrada bauducco","Bauducco","plant based foods and beverages","2021"
"4750025893960","MEŽA ZEMEŅU RAUDZĒTS PIENA PRODUKTS","Lakto","Unknown","2021"
"4006402025128","Bavaria Blu","Bergader","dairies","2014"
"7622210269249","Milka Chips Ahoy!","Milka","snacks","2015"
"8410376044393","Sandwich de cacao con crema","gullón","snacks","2015"
"5010102100015","Dr pepper reg imp","Dr pepper","beverages and beverages preparations","2015"
"4750025897906","Pols classic","Food Union","Unknown","2021"
"3123930650026","Comté","Entremont","dairies","2013"
"9310140007298","Brown Rice & Quinoa","SunRice","plant based foods and beverages","2019"
"7394376616037","iKaffe","Oatly","beverages and beverages preparations","2018"
"5200106871329","κεφίρ","ΦΑΡΜΑ ΚΟΥΚΑΚΗ","beverages and beverages preparations","2022"
"7613034279309","Capri","Nestlé","snacks","2022"
"2000000116905","유기농 쌀로만든 쌀이팡(자색고구마)","농업회사법인 우리농촌살리기공동네트워크","Unknown","2020"
"7501069213811","Hot cakes tradicionales","Tres estrellas","plant based foods and beverages","2022"
"6900873027149","Crispy Spicy Crab Noodle Snack","Master Kong","plant based foods and beverages","2024"
"4550182145595","Matcha white chocolate coated strawberry","Muji","Unknown","2023"
"8887143800061","Organic Chia seeds","Nature's Nutrition","Unknown","2021"
"4770245151282","Varškė naminė pusriebe","Rokiškio","Unknown","2023"
"5411188131038","Alpro coconut raspberry","alpro","plant based foods and beverages","2020"
"8720608005383","Infusion Gingembre Citron","ÉLÉPHANT","beverages and beverages preparations","2022"
"4056489350392","Salted Caramel Style","Hatherwood","snacks","2021"
"5900352014456","Wafers with chocolate flavored cream","Familijne","snacks","2018"
"7035620029769","EXTRA VIRGIN OLIVENOLJE","Unil as","plant based foods and beverages","2024"
"7622201685768","Hazelnut Creme","Milka","plant based foods and beverages","2023"
"0602652176517","Dark Chocolate Nuts and Sea Salt granola bar","Kind","snacks","2017"
"5000157001719","Baked Beans","","Unknown","2023"
"6009707013669","Pretzels","Truda","snacks","2024"
"4056489892441","Fior d’Avena: frollini per la prima colazione","Real Forno","snacks","2024"
"8002190001913","ColCuore","Galbusera","snacks","2015"
"9300652010794","Weet-Bix","Sanitarium","plant based foods and beverages","2018"
"5054267006102","Ribena Blackcurrant","Ribena","beverages and beverages preparations","2019"
"6224008267645","Mozzarella","","Unknown","2021"
"6408432096105","Kvarg","Valio","dairies","2021"
"8410199023094","Gourmet Original","Lay's","plant based foods and beverages","2022"
"5018374285577","Original Breadsticks","Tesco","plant based foods and beverages","2018"
"7702007013757","maíz tostado","Nutresa","plant based foods and beverages","2021"
"5701607585789","Whitepro Pure Egg Whites - Kananmunan Valkuainen","Dava","eggs and their products","2021"
"20840839","Préparation de fruits clémentines et oranges de Corse","Saveurs de nos regions","beverages and beverages preparations","2017"
"0091752090203","Chocolate chip","","snacks","2019"
"8004275001115","Olio extra vergine di oliva","Pietro Coricelli","plant based foods and beverages","2016"
"3560070744770","Cookies Big Rocks chocolat (x 8)","Carrefour","snacks","2014"
"20174552","Pavés de saumon Rose du Pacifique","Ocean Sea","seafood","2015"
"7898955617397","Requeijão Tradicional Poços de Caldas","Poço de Caldas","dairies","2022"
"0068200325095","skyr crémeux","siggi's","dairies","2021"
"6221007005964","Nescafe Gold","","beverages and beverages preparations","2021"
"6414893385818","Raejuusto Grynost","Rainbow","dairies","2024"
"3560071507480","Pâte à tartiner","Carrefour BIO, Carrefour","breakfasts","2023"
"7311440052157","Kavli Amerikansk dressing Original","Kavli","condiments","2017"
"0737628084005","sweet red chili sauce","THAI KITCHEN","condiments","2017"
"3175681257535","Biscuits 3 graines Kasha, Sésame, Pavot","Gerblé","snacks","2019"
"4335619134324","Vitamin Drink Zero Sugar B12 + Folsäure","Lidl, Saskia","beverages and beverages preparations","2025"
"8902080104024","Pepsi cola","Pepsico","beverages and beverages preparations","2022"
"7037206100084","Krydder skinke","Gilde","meats and their products","2019"
"5900951313592","Twix","Mars, Twix","snacks","2024"
"8809617944941","Garlic Bread Almond","Hbaf","plant based foods and beverages","2023"
"5036589255550","Yoghurt","Yeo Valley","dairies","2023"
"3366321052003","St Hubert Omega 3 Sans Huile de Palme 500g Doux","St Hubert, St hubert omega 3","plant based foods and beverages","2017"
"5449000111678","Chaudfontaine","Chaudfontaine","beverages and beverages preparations","2014"
"5000111040273","Light coconut milk","Amoy","beverages and beverages preparations","2019"
"8858820100309","น้ำเต้าหู้","Tofusan, โทฟุซัง","beverages and beverages preparations","2020"
"3560071097455","Galettes suédoises","Carrefour","snacks","2018"
"6009171079987","Long Life Full Cream Milk","Woolworths","dairies","2019"
"6001299006791","Nolac Lactose Free Medium Cream Milk","Clover","dairies","2021"
"6922507005019","康师傅 冰红茶","康师傅","beverages and beverages preparations","2021"
"8901595963331","Hot Garlic","Ching's Secret","plant based foods and beverages","2020"
"5055958706288","Smoky Barbecue Crunch","graze","snacks","2023"
"6111018903185","Nescafe classic","Nescafé","beverages and beverages preparations","2019"
"5908260251987","Oshee Grapefruit","Oshee","beverages and beverages preparations","2019"
"8801858045258","Non-alcoholic Beer","Cass Fresh 0.0","Unknown","2025"
"6971549890374","Chinese Snack Latiao","Jiang Fa","snacks","2025"
"3038352880206","Ravioli pur bœuf  sans colorant ni conservateur","PANZANI","plant based foods and beverages","2013"
"4740072254050","Kuldne klassikaline röstsai","Leibur","Unknown","2021"
"4056489719588","Chocolat noir 70% cacao","WAY TO GO!","snacks","2023"
"9300639603018","Full Cream Milk","Devondale","dairies","2020"
"7038010071751","Mellommelk 2,0% fett","Tine","dairies","2025"
"0613008730710","PET 50CL PEACH TEA ARIZONA","Arizona","beverages and beverages preparations","2015"
"5056784901502","Monster Energy Ultra Strawberry Dreams","Monster, Monster Energy","beverages and beverages preparations","2025"
"20347529","Tastino Biscuiti Petit beurre","Tastino","snacks","2018"
"8711327640450","bon bon White Chocolate & Cookies","MAGNUM","desserts","2024"
"3560071407629","Croustillant 3 noix","Carrefour BIO, Carrefour","plant based foods and beverages","2021"
"8992760121014","oreo (w) vanilla 27.6g","OREO","snacks","2018"
"9355414000322","Golden Honey & Soy crackers","Peckish","snacks","2023"
"7802095180123","BURRITOS Y WRAPS XL Tortillas Mexicanas","Pancho Villa","plant based foods and beverages","2022"
"7790272001005","Aceite de girasol","Natura","plant based foods and beverages","2016"
"6223000758564","دومتي سندوتش جبنة كريمي سادة","Domty","Unknown","2025"
"8851351383616","Caesar Salad with Grilled Chicken Breast","EZYFRESH","meals","2019"
"8595139793746","Kečup jemný","Otma","plant based foods and beverages","2020"
"3229820794549","Muesli fibres - Son de blé, Figues, Pruneaux","Bjorg","plant based foods and beverages","2017"
"5053990176168","HOT Mexican Chilli & Lime Flavour","Pringles","plant based foods and beverages","2024"
"6111028001017","kiri 36p","Kiri","dairies","2022"
"7311311024689","Solroskärnor","Risenta","plant based foods and beverages","2022"
"4088600249513","Light Mayonnaise","Bramwells","condiments","2020"
"3038359911972","Carbonara","Panzani","condiments","2024"
"5202234140193","Σπιτικό 2%","Κρι κρι","dairies","2025"
"8992804000459","Beef Flavour Bolognese Sauce","Pronas","condiments","2025"
"7898215157977","Pirawhey cafe","","plant based foods and beverages","2024"
"7394376621994","iKaffe light","Oatly","beverages and beverages preparations","2024"
"5997347540144","Mexicorn","Mogyi","plant based foods and beverages","2024"
"7501020512304","LALA Panela","LALA","dairies","2018"
"7310130321122","Havregryn","AXA","plant based foods and beverages","2018"
"9310432003656","Sesame teriyaki udon noodle bowl","OBENTO","plant based foods and beverages","2018"
"7802200361096","Gelatina sabor a piña","ambrofoli","Unknown","2023"
"6001224005790","Low Fat Plain Yoghurt","Crystal Valley","dairies","2023"
"0068721002222","WHITE BREAD","Dempster's","plant based foods and beverages","2019"
"8002270586859","Naturali Limonata","Nestlé, San Pellegrino","beverages and beverages preparations","2022"
"0061362434827","Thon pâle émietté tomates séchées au soleil et basilic","Clover Leaf","seafood","2018"
"5906425121397","Ketchup junior","Develey, Madero","plant based foods and beverages","2019"
"8854923212307","Snack Jack","Snack Jack, สแน็คแจ๊ค","plant based foods and beverages","2018"
"6210241014276","Tomato paste","Durra","plant based foods and beverages","2020"
"4800274120031","WHOLE GRAIN ROLLED OATS","QUAKER","plant based foods and beverages","2022"
"3155250366974","Beurre Tendre Demi Sel","Président","dairies","2015"
"8901719129988","Happy happy - Parl","Parle","snacks","2023"
"0041570054420","Whole Natural Almonds","Blue Diamond","plant based foods and beverages","2017"
"5711953006265","Friskost Naturel","Arla","Creamy cheese","2022"
"7807910046530","Oh! Bleas","Cuisine & Co","snacks","2025"
"54490000","Coca-Cola Original Taste","Coca-Cola","beverages and beverages preparations","2016"
"3083680482035","Petits Pois 1/4","Cassegrain","plant based foods and beverages","2012"
"8076809579100","Pâtes risoni 500g","Barilla","plant based foods and beverages","2021"
"7791720029404","Leche larga vida Entera","Carrefour Classic","dairies","2025"
"8801027884961","0.0 Non Alcohol Draught","Guinness","Unknown","2025"
"3083681095258","Palmito Pupunha Em Conserva Espaguete Bonduelle Vidro 270g","BONDUELLE","Unknown","2023"
"0835098000102","Green Seedless Raisins","Sunview","plant based foods and beverages","2017"
"7310090244608","Jordbær marmelade","Den Gamle Fabrik","plant based foods and beverages","2020"
"0846203081923","Bakarwadi","chitale","snacks","2019"
"5701246005044","Yoghurtboller","Kohberg","Unknown","2023"
"6009707011443","Stylos Mexican chilli","Truda","Unknown","2023"
"9414763003634","Granola Cocoa & Coconut","Hubbards","Unknown","2022"
"9556041780629","Pâte de curry rouge","AYAM","condiments","2016"
"7311870010970","Bregott - Normalsaltat","Bregott","plant based foods and beverages","2024"
"3245414021068","Sticks et bretzels","Carrefour","snacks","2014"
"9310034002415","original crackers","RITZ","snacks","2023"
"8000380199570","Loacker classic napolitaner","Loacker","plant based foods and beverages","2021"
"7503023812719","Liconsa","Fortificada","Unknown","2021"
"4038700102515","Kräuterlinge","Knorr","plant based foods and beverages","2014"
"3560070167470","100% pur jus orange sans pulpe","Carrefour","beverages and beverages preparations","2013"
"6411401015090","Karl Fazer Milk Chocolate","Fazer, Karl Fazer","snacks","2017"
"4973450156336","绿豆芽","株式会社 旭物産","plant based foods and beverages","2025"
"5000159555524","Maltesers Maxi Pack","Mars, Mars Incorporated","snacks","2024"
"4056489123286","Mix di verdure (Mixed Vegetables)","Freshona","plant based foods and beverages","2019"
"9310155203838","San remo elbows 500g n.35","San remo","plant based foods and beverages","2019"
"7891150061040","Sorvete Ovomaltine Kibon Pote 800ml","KIBON","desserts","2023"
"5013665109389","Smooth Peanut Butter","Whole Earth","plant based foods and beverages","2013"
"01771879","Swiss style muesli","Sainsbury's","plant based foods and beverages","2019"
"8410500012861","natural original","Danone, Actimel","beverages and beverages preparations","2018"
"4015637823942","Falafel mix","Bauck Mühle","plant based foods and beverages","2014"
"0013256510414","Party snack - Tong Garden","","Unknown","2019"
"20310936","Mini Panettone Classico","Favorina, Lidl","snacks","2017"
"5000246728725","Anchor Butter","Anchor","dairies","2023"
"8850123111204","ขนมปังธัญพืช 12 ชนิด เนื้อนุ่มสไลด์หนา","Farmhouse","plant based foods and beverages","2021"
"7702007068740","Avena  instantánea","Tosh","plant based foods and beverages","2022"
"4770697197661","Viso grudo rugine duona","Trejos girnos","plant based foods and beverages","2024"
"7032069711439","Frisk & Søt Appelsinjuice presset fra solmodne appelsiner","REMA 1000, NEN, NEN-produkter","beverages and beverages preparations","2018"
"4902663007524","SHINSHU SHIRO MISO (WHITE/YELLOW MISO)","Hikari Miso","plant based foods and beverages","2018"
"7804659650066","not milk","NotCo","beverages and beverages preparations","2021"
